ZBTB20,zinc finger and BTB domain containing 20,,,,,,,,,,,,,,,,,,,,,,
PLPP5,phospholipid phosphatase 5,,,,,,,,,,,,,,,,,,,,,,
LOC101930296///TBC1D26///ZNF286A,uncharacterized LOC101930296///TBC1 domain family member 26///zinc finger protein 286A,,,,,,,,,,,,,,,,,,,,,,
RABEPK,Rab9 effector protein with kelch motifs,,,,,,,,,,,,,,,,,,,,,,
OR51E2,olfactory receptor family 51 subfamily E member 2,,,,,,,,,,,,,,,,,,,,,,
MRPL15,mitochondrial ribosomal protein L15,,,,,,,,,,,,,,,,,,,,,,
DCAF7,DDB1 and CUL4 associated factor 7,,,,,,,,,,,,,,,,,,,,,,
C6orf47,chromosome 6 open reading frame 47,,,,,,,,,,,,,,,,,,,,,,
CMA1,chymase 1,,,,,,,,,,,,,,,,,,,,,,
TPCN2,two pore segment channel 2,,,,,,,,,,,,,,,,,,,,,,
FBXO3,F-box protein 3,,,,,,,,,,,,,,,,,,,,,,
LINC00324,long intergenic non-protein coding RNA 324,,,,,,,,,,,,,,,,,,,,,,
RHBDD2,rhomboid domain containing 2,,,,,,,,,,,,,,,,,,,,,,
CD163,CD163 molecule,,,,,,,,,,,,,,,,,,,,,,
SSX3,SSX family member 3,,,,,,,,,,,,,,,,,,,,,,
HRAT13,heart tissue-associated transcript 13,,,,,,,,,,,,,,,,,,,,,,
BRAF,B-Raf proto-oncogene, serine/threonine kinase,,,,,,,,,,,,,,,,,,,,,
LEFTY1,left-right determination factor 1,,,,,,,,,,,,,,,,,,,,,,
HIC2,hypermethylated in cancer 2,,,,,,,,,,,,,,,,,,,,,,
OFCC1,orofacial cleft 1 candidate 1,,,,,,,,,,,,,,,,,,,,,,
MTF1,metal regulatory transcription factor 1,,,,,,,,,,,,,,,,,,,,,,
DEGS2,delta 4-desaturase, sphingolipid 2,,,,,,,,,,,,,,,,,,,,,
FOXP2,forkhead box P2,,,,,,,,,,,,,,,,,,,,,,
TLDC1,TBC/LysM-associated domain containing 1,,,,,,,,,,,,,,,,,,,,,,
JPH3,junctophilin 3,,,,,,,,,,,,,,,,,,,,,,
TNKS,tankyrase,,,,,,,,,,,,,,,,,,,,,,
ARPP21,cAMP regulated phosphoprotein 21,,,,,,,,,,,,,,,,,,,,,,
UPF3A,UPF3 regulator of nonsense transcripts homolog A (yeast),,,,,,,,,,,,,,,,,,,,,,
ALCAM,activated leukocyte cell adhesion molecule,,,,,,,,,,,,,,,,,,,,,,
NRXN1,neurexin 1,,,,,,,,,,,,,,,,,,,,,,
PCSK9,proprotein convertase subtilisin/kexin type 9,,,,,,,,,,,,,,,,,,,,,,
ALMS1P1,ALMS1, centrosome and basal body associated protein pseudogene 1,,,,,,,,,,,,,,,,,,,,,
LMO3,LIM domain only 3,,,,,,,,,,,,,,,,,,,,,,
C6orf163,chromosome 6 open reading frame 163,,,,,,,,,,,,,,,,,,,,,,
EID1,EP300 interacting inhibitor of differentiation 1,,,,,,,,,,,,,,,,,,,,,,
RALB,RALB Ras like proto-oncogene B,,,,,,,,,,,,,,,,,,,,,,
GLO1,glyoxalase I,,,,,,,,,,,,,,,,,,,,,,
SFXN5,sideroflexin 5,,,,,,,,,,,,,,,,,,,,,,
DLL1,delta like canonical Notch ligand 1,,,,,,,,,,,,,,,,,,,,,,
IDS,iduronate 2-sulfatase,,,,,,,,,,,,,,,,,,,,,,
OSGIN2,oxidative stress induced growth inhibitor family member 2,,,,,,,,,,,,,,,,,,,,,,
ABR,active BCR-related,,,,,,,,,,,,,,,,,,,,,,
TGS1,trimethylguanosine synthase 1,,,,,,,,,,,,,,,,,,,,,,
CD163,CD163 molecule,,,,,,,,,,,,,,,,,,,,,,
LOC101060386///BOLA2///SMG1,putative uncharacterized SMG1-like protein///bolA family member 2///SMG1, nonsense mediated mRNA decay associated PI3K related kinase,,,,,,,,,,,,,,,,,,,,,
CEP78,centrosomal protein 78,,,,,,,,,,,,,,,,,,,,,,
SPG21,spastic paraplegia 21 (autosomal recessive, Mast syndrome),,,,,,,,,,,,,,,,,,,,,
GEMIN6,gem nuclear organelle associated protein 6,,,,,,,,,,,,,,,,,,,,,,
PRKAA1,protein kinase AMP-activated catalytic subunit alpha 1,,,,,,,,,,,,,,,,,,,,,,
PFN4,profilin family member 4,,,,,,,,,,,,,,,,,,,,,,
SREK1IP1,SREK1 interacting protein 1,,,,,,,,,,,,,,,,,,,,,,
PKHD1,polycystic kidney and hepatic disease 1 (autosomal recessive),,,,,,,,,,,,,,,,,,,,,,
ZNF585A,zinc finger protein 585A,,,,,,,,,,,,,,,,,,,,,,
MIR637///DAPK3,microRNA 637///death associated protein kinase 3,,,,,,,,,,,,,,,,,,,,,,
CELF4,CUGBP, Elav-like family member 4,,,,,,,,,,,,,,,,,,,,,
TANGO6,transport and golgi organization 6 homolog,,,,,,,,,,,,,,,,,,,,,,
DARS,aspartyl-tRNA synthetase,,,,,,,,,,,,,,,,,,,,,,
CCDC144A,coiled-coil domain containing 144A,,,,,,,,,,,,,,,,,,,,,,
SRSF4,serine and arginine rich splicing factor 4,,,,,,,,,,,,,,,,,,,,,,
RPE65,RPE65, retinoid isomerohydrolase,,,,,,,,,,,,,,,,,,,,,
LOC283585,uncharacterized LOC283585,,,,,,,,,,,,,,,,,,,,,,
ALG12,ALG12, alpha-1,6-mannosyltransferase,,,,,,,,,,,,,,,,,,,,
FSD1L,fibronectin type III and SPRY domain containing 1 like,,,,,,,,,,,,,,,,,,,,,,
KPNA4,karyopherin subunit alpha 4,,,,,,,,,,,,,,,,,,,,,,
TNC,tenascin C,,,,,,,,,,,,,,,,,,,,,,
PLAA,phospholipase A2 activating protein,,,,,,,,,,,,,,,,,,,,,,
JMJD4,jumonji domain containing 4,,,,,,,,,,,,,,,,,,,,,,
CXXC5,CXXC finger protein 5,,,,,,,,,,,,,,,,,,,,,,
EPHA1-AS1,EPHA1 antisense RNA 1,,,,,,,,,,,,,,,,,,,,,,
ARHGDIA,Rho GDP dissociation inhibitor alpha,,,,,,,,,,,,,,,,,,,,,,
FAM182B///FAM182A,family with sequence similarity 182 member B///family with sequence similarity 182 member A,,,,,,,,,,,,,,,,,,,,,,
ASB4,ankyrin repeat and SOCS box containing 4,,,,,,,,,,,,,,,,,,,,,,
KLHDC4,kelch domain containing 4,,,,,,,,,,,,,,,,,,,,,,
EOMES,eomesodermin,,,,,,,,,,,,,,,,,,,,,,
CANX,calnexin,,,,,,,,,,,,,,,,,,,,,,
GCNT2,glucosaminyl (N-acetyl) transferase 2, I-branching enzyme (I blood group),,,,,,,,,,,,,,,,,,,,,
STX6,syntaxin 6,,,,,,,,,,,,,,,,,,,,,,
CAD,carbamoyl-phosphate synthetase 2, aspartate transcarbamylase, and dihydroorotase,,,,,,,,,,,,,,,,,,,,
KRT222,keratin 222,,,,,,,,,,,,,,,,,,,,,,
LINC01102,long intergenic non-protein coding RNA 1102,,,,,,,,,,,,,,,,,,,,,,
MT2A,metallothionein 2A,,,,,,,,,,,,,,,,,,,,,,
THEMIS,thymocyte selection associated,,,,,,,,,,,,,,,,,,,,,,
BIVM,basic, immunoglobulin-like variable motif containing,,,,,,,,,,,,,,,,,,,,,
JPX,JPX transcript, XIST activator (non-protein coding),,,,,,,,,,,,,,,,,,,,,
RIPK2,receptor interacting serine/threonine kinase 2,,,,,,,,,,,,,,,,,,,,,,
MESDC1,mesoderm development candidate 1,,,,,,,,,,,,,,,,,,,,,,
HHEX,hematopoietically expressed homeobox,,,,,,,,,,,,,,,,,,,,,,
CYB561D2,cytochrome b561 family member D2,,,,,,,,,,,,,,,,,,,,,,
SEMA3A,semaphorin 3A,,,,,,,,,,,,,,,,,,,,,,
CEP112,centrosomal protein 112,,,,,,,,,,,,,,,,,,,,,,
WFDC1,WAP four-disulfide core domain 1,,,,,,,,,,,,,,,,,,,,,,
LINC00202-1,long intergenic non-protein coding RNA 202-1,,,,,,,,,,,,,,,,,,,,,,
SREBF2,sterol regulatory element binding transcription factor 2,,,,,,,,,,,,,,,,,,,,,,
TREM2,triggering receptor expressed on myeloid cells 2,,,,,,,,,,,,,,,,,,,,,,
TMEM106A,transmembrane protein 106A,,,,,,,,,,,,,,,,,,,,,,
EYA3,EYA transcriptional coactivator and phosphatase 3,,,,,,,,,,,,,,,,,,,,,,
LOC100129129,uncharacterized LOC100129129,,,,,,,,,,,,,,,,,,,,,,
IKZF1,IKAROS family zinc finger 1,,,,,,,,,,,,,,,,,,,,,,
SERF1B///SERF1A,small EDRK-rich factor 1B///small EDRK-rich factor 1A,,,,,,,,,,,,,,,,,,,,,,
DEF6,DEF6, guanine nucleotide exchange factor,,,,,,,,,,,,,,,,,,,,,
ANK1,ankyrin 1,,,,,,,,,,,,,,,,,,,,,,
MACROD2,MACRO domain containing 2,,,,,,,,,,,,,,,,,,,,,,
GDA,guanine deaminase,,,,,,,,,,,,,,,,,,,,,,
ZNF662,zinc finger protein 662,,,,,,,,,,,,,,,,,,,,,,
GNRHR,gonadotropin releasing hormone receptor,,,,,,,,,,,,,,,,,,,,,,
SCAND1,SCAN domain containing 1,,,,,,,,,,,,,,,,,,,,,,
NCBP3,nuclear cap binding subunit 3,,,,,,,,,,,,,,,,,,,,,,
LINC00982,long intergenic non-protein coding RNA 982,,,,,,,,,,,,,,,,,,,,,,
SLC6A15,solute carrier family 6 member 15,,,,,,,,,,,,,,,,,,,,,,
C3orf79,chromosome 3 open reading frame 79,,,,,,,,,,,,,,,,,,,,,,
RPS6,ribosomal protein S6,,,,,,,,,,,,,,,,,,,,,,
HNRNPD,heterogeneous nuclear ribonucleoprotein D,,,,,,,,,,,,,,,,,,,,,,
C15orf54,chromosome 15 open reading frame 54,,,,,,,,,,,,,,,,,,,,,,
RGCC,regulator of cell cycle,,,,,,,,,,,,,,,,,,,,,,
PDCD4,programmed cell death 4 (neoplastic transformation inhibitor),,,,,,,,,,,,,,,,,,,,,,
TNRC6B,trinucleotide repeat containing 6B,,,,,,,,,,,,,,,,,,,,,,
LINC00441,long intergenic non-protein coding RNA 441,,,,,,,,,,,,,,,,,,,,,,
SPIRE1,spire type actin nucleation factor 1,,,,,,,,,,,,,,,,,,,,,,
SORBS3,sorbin and SH3 domain containing 3,,,,,,,,,,,,,,,,,,,,,,
LOC100287896,uncharacterized LOC100287896,,,,,,,,,,,,,,,,,,,,,,
DCAF7,DDB1 and CUL4 associated factor 7,,,,,,,,,,,,,,,,,,,,,,
TEX264,testis expressed 264,,,,,,,,,,,,,,,,,,,,,,
WDR20,WD repeat domain 20,,,,,,,,,,,,,,,,,,,,,,
CAND2,cullin associated and neddylation dissociated 2 (putative),,,,,,,,,,,,,,,,,,,,,,
LINC01128,long intergenic non-protein coding RNA 1128,,,,,,,,,,,,,,,,,,,,,,
SSNA1,SS nuclear autoantigen 1,,,,,,,,,,,,,,,,,,,,,,
RPL37,ribosomal protein L37,,,,,,,,,,,,,,,,,,,,,,
DCLK2,doublecortin like kinase 2,,,,,,,,,,,,,,,,,,,,,,
DIMT1,DIM1 dimethyladenosine transferase 1 homolog,,,,,,,,,,,,,,,,,,,,,,
FRMD4A,FERM domain containing 4A,,,,,,,,,,,,,,,,,,,,,,
CEMP1///AMDHD2,cementum protein 1///amidohydrolase domain containing 2,,,,,,,,,,,,,,,,,,,,,,
CYP2C8,cytochrome P450 family 2 subfamily C member 8,,,,,,,,,,,,,,,,,,,,,,
CRK,CRK proto-oncogene, adaptor protein,,,,,,,,,,,,,,,,,,,,,
EGOT,eosinophil granule ontogeny transcript (non-protein coding),,,,,,,,,,,,,,,,,,,,,,
MTMR2,myotubularin related protein 2,,,,,,,,,,,,,,,,,,,,,,
ERICH3,glutamate rich 3,,,,,,,,,,,,,,,,,,,,,,
PWP2,PWP2 periodic tryptophan protein homolog (yeast),,,,,,,,,,,,,,,,,,,,,,
SLC48A1,solute carrier family 48 member 1,,,,,,,,,,,,,,,,,,,,,,
NUDC,nuclear distribution C, dynein complex regulator,,,,,,,,,,,,,,,,,,,,,
COLCA1,colorectal cancer associated 1,,,,,,,,,,,,,,,,,,,,,,
LOC730101,uncharacterized LOC730101,,,,,,,,,,,,,,,,,,,,,,
KRR1,KRR1, small subunit processome component homolog,,,,,,,,,,,,,,,,,,,,,
FAM63B,family with sequence similarity 63 member B,,,,,,,,,,,,,,,,,,,,,,
C1orf106,chromosome 1 open reading frame 106,,,,,,,,,,,,,,,,,,,,,,
ZNF26,zinc finger protein 26,,,,,,,,,,,,,,,,,,,,,,
MFSD6,major facilitator superfamily domain containing 6,,,,,,,,,,,,,,,,,,,,,,
MYO10,myosin X,,,,,,,,,,,,,,,,,,,,,,
DLEU1,deleted in lymphocytic leukemia 1,,,,,,,,,,,,,,,,,,,,,,
SLC35B4,solute carrier family 35 member B4,,,,,,,,,,,,,,,,,,,,,,
LOC100505498,uncharacterized LOC100505498,,,,,,,,,,,,,,,,,,,,,,
SHROOM3,shroom family member 3,,,,,,,,,,,,,,,,,,,,,,
CLDN4,claudin 4,,,,,,,,,,,,,,,,,,,,,,
ADRB2,adrenoceptor beta 2,,,,,,,,,,,,,,,,,,,,,,
ELF3,E74 like ETS transcription factor 3,,,,,,,,,,,,,,,,,,,,,,
FENDRR,FOXF1 adjacent non-coding developmental regulatory RNA,,,,,,,,,,,,,,,,,,,,,,
RAB11FIP3,RAB11 family interacting protein 3,,,,,,,,,,,,,,,,,,,,,,
ACVR2A,activin A receptor type 2A,,,,,,,,,,,,,,,,,,,,,,
ALS2CR11,amyotrophic lateral sclerosis 2 chromosome region candidate 11,,,,,,,,,,,,,,,,,,,,,,
OTUD1,OTU deubiquitinase 1,,,,,,,,,,,,,,,,,,,,,,
FOXR2,forkhead box R2,,,,,,,,,,,,,,,,,,,,,,
NDUFS1,NADH:ubiquinone oxidoreductase core subunit S1,,,,,,,,,,,,,,,,,,,,,,
CEP164,centrosomal protein 164,,,,,,,,,,,,,,,,,,,,,,
CXXC4,CXXC finger protein 4,,,,,,,,,,,,,,,,,,,,,,
HELQ,helicase, POLQ-like,,,,,,,,,,,,,,,,,,,,,
ADAT3,adenosine deaminase, tRNA specific 3,,,,,,,,,,,,,,,,,,,,,
EMC1,ER membrane protein complex subunit 1,,,,,,,,,,,,,,,,,,,,,,
SSBP4,single stranded DNA binding protein 4,,,,,,,,,,,,,,,,,,,,,,
CACNA1E,calcium voltage-gated channel subunit alpha1 E,,,,,,,,,,,,,,,,,,,,,,
SOWAHA,sosondowah ankyrin repeat domain family member A,,,,,,,,,,,,,,,,,,,,,,
CBX5,chromobox 5,,,,,,,,,,,,,,,,,,,,,,
FUT11,fucosyltransferase 11,,,,,,,,,,,,,,,,,,,,,,
LOC101929726,uncharacterized LOC101929726,,,,,,,,,,,,,,,,,,,,,,
LOC284080,uncharacterized LOC284080,,,,,,,,,,,,,,,,,,,,,,
DACH1,dachshund family transcription factor 1,,,,,,,,,,,,,,,,,,,,,,
RTKN,rhotekin,,,,,,,,,,,,,,,,,,,,,,
ETF1,eukaryotic translation termination factor 1,,,,,,,,,,,,,,,,,,,,,,
BST1,bone marrow stromal cell antigen 1,,,,,,,,,,,,,,,,,,,,,,
MGAT4D,MGAT4 family member D,,,,,,,,,,,,,,,,,,,,,,
ZNF438,zinc finger protein 438,,,,,,,,,,,,,,,,,,,,,,
RNF126P1,ring finger protein 126 pseudogene 1,,,,,,,,,,,,,,,,,,,,,,
EZR,ezrin,,,,,,,,,,,,,,,,,,,,,,
NSMCE4A,NSE4 homolog A, SMC5-SMC6 complex component,,,,,,,,,,,,,,,,,,,,,
C2orf47,chromosome 2 open reading frame 47,,,,,,,,,,,,,,,,,,,,,,
SMG7,SMG7, nonsense mediated mRNA decay factor,,,,,,,,,,,,,,,,,,,,,
GBAP1///GBA,glucosylceramidase beta pseudogene 1///glucosylceramidase beta,,,,,,,,,,,,,,,,,,,,,,
LOC101928269///LOC100506403///RUNX1,uncharacterized LOC101928269///uncharacterized LOC100506403///runt related transcription factor 1,,,,,,,,,,,,,,,,,,,,,,
CROCCP2,ciliary rootlet coiled-coil, rootletin pseudogene 2,,,,,,,,,,,,,,,,,,,,,
MTMR3,myotubularin related protein 3,,,,,,,,,,,,,,,,,,,,,,
CALCOCO1,calcium binding and coiled-coil domain 1,,,,,,,,,,,,,,,,,,,,,,
VDAC3,voltage dependent anion channel 3,,,,,,,,,,,,,,,,,,,,,,
BCL2L1,BCL2 like 1,,,,,,,,,,,,,,,,,,,,,,
GTF2F1,general transcription factor IIF subunit 1,,,,,,,,,,,,,,,,,,,,,,
GLT1D1,glycosyltransferase 1 domain containing 1,,,,,,,,,,,,,,,,,,,,,,
PPP1R3A,protein phosphatase 1 regulatory subunit 3A,,,,,,,,,,,,,,,,,,,,,,
DNAJC9,DnaJ heat shock protein family (Hsp40) member C9,,,,,,,,,,,,,,,,,,,,,,
LPAR5,lysophosphatidic acid receptor 5,,,,,,,,,,,,,,,,,,,,,,
THADA,THADA, armadillo repeat containing,,,,,,,,,,,,,,,,,,,,,
POU4F2,POU class 4 homeobox 2,,,,,,,,,,,,,,,,,,,,,,
LOC105379499///FLJ45482,uncharacterized LOC105379499///uncharacterized LOC645566,,,,,,,,,,,,,,,,,,,,,,
POM121L9P,POM121 transmembrane nucleoporin like 9, pseudogene,,,,,,,,,,,,,,,,,,,,,
NACA2,nascent polypeptide associated complex alpha subunit 2,,,,,,,,,,,,,,,,,,,,,,
TBX22,T-box 22,,,,,,,,,,,,,,,,,,,,,,
PLCL1,phospholipase C like 1,,,,,,,,,,,,,,,,,,,,,,
KMO,kynurenine 3-monooxygenase (kynurenine 3-hydroxylase),,,,,,,,,,,,,,,,,,,,,,
CLCA2,chloride channel accessory 2,,,,,,,,,,,,,,,,,,,,,,
SPPL2B,signal peptide peptidase like 2B,,,,,,,,,,,,,,,,,,,,,,
SLC16A9,solute carrier family 16 member 9,,,,,,,,,,,,,,,,,,,,,,
CHD9,chromodomain helicase DNA binding protein 9,,,,,,,,,,,,,,,,,,,,,,
GNA14,G protein subunit alpha 14,,,,,,,,,,,,,,,,,,,,,,
LOC645513,septin 7 pseudogene,,,,,,,,,,,,,,,,,,,,,,
WDR12,WD repeat domain 12,,,,,,,,,,,,,,,,,,,,,,
NXPE3,neurexophilin and PC-esterase domain family member 3,,,,,,,,,,,,,,,,,,,,,,
CACNA1G,calcium voltage-gated channel subunit alpha1 G,,,,,,,,,,,,,,,,,,,,,,
SLC17A5,solute carrier family 17 member 5,,,,,,,,,,,,,,,,,,,,,,
LOC101927098,uncharacterized LOC101927098,,,,,,,,,,,,,,,,,,,,,,
CDH12,cadherin 12,,,,,,,,,,,,,,,,,,,,,,
SMC3,structural maintenance of chromosomes 3,,,,,,,,,,,,,,,,,,,,,,
USP3-AS1,USP3 antisense RNA 1,,,,,,,,,,,,,,,,,,,,,,
DCAF12L1,DDB1 and CUL4 associated factor 12 like 1,,,,,,,,,,,,,,,,,,,,,,
GABRG3,gamma-aminobutyric acid type A receptor gamma3 subunit,,,,,,,,,,,,,,,,,,,,,,
DHODH,dihydroorotate dehydrogenase (quinone),,,,,,,,,,,,,,,,,,,,,,
F2RL2,coagulation factor II thrombin receptor like 2,,,,,,,,,,,,,,,,,,,,,,
DNAJC2,DnaJ heat shock protein family (Hsp40) member C2,,,,,,,,,,,,,,,,,,,,,,
FKBP4,FK506 binding protein 4,,,,,,,,,,,,,,,,,,,,,,
CD300C,CD300c molecule,,,,,,,,,,,,,,,,,,,,,,
APOA2,apolipoprotein A2,,,,,,,,,,,,,,,,,,,,,,
GTF3C3,general transcription factor IIIC subunit 3,,,,,,,,,,,,,,,,,,,,,,
RAB1A,RAB1A, member RAS oncogene family,,,,,,,,,,,,,,,,,,,,,
LOC101929597///TBCD,uncharacterized LOC101929597///tubulin folding cofactor D,,,,,,,,,,,,,,,,,,,,,,
RAD51D,RAD51 paralog D,,,,,,,,,,,,,,,,,,,,,,
PRELP,proline and arginine rich end leucine rich repeat protein,,,,,,,,,,,,,,,,,,,,,,
NLK,nemo like kinase,,,,,,,,,,,,,,,,,,,,,,
TCAM1P,testicular cell adhesion molecule 1, pseudogene,,,,,,,,,,,,,,,,,,,,,
PRLR,prolactin receptor,,,,,,,,,,,,,,,,,,,,,,
SHMT2,serine hydroxymethyltransferase 2,,,,,,,,,,,,,,,,,,,,,,
EDN3,endothelin 3,,,,,,,,,,,,,,,,,,,,,,
OR1E1,olfactory receptor family 1 subfamily E member 1,,,,,,,,,,,,,,,,,,,,,,
ZNF789,zinc finger protein 789,,,,,,,,,,,,,,,,,,,,,,
DCP2,decapping mRNA 2,,,,,,,,,,,,,,,,,,,,,,
LAT,linker for activation of T-cells,,,,,,,,,,,,,,,,,,,,,,
ADORA3,adenosine A3 receptor,,,,,,,,,,,,,,,,,,,,,,
P4HA3,prolyl 4-hydroxylase subunit alpha 3,,,,,,,,,,,,,,,,,,,,,,
RGL3///EPOR,ral guanine nucleotide dissociation stimulator like 3///erythropoietin receptor,,,,,,,,,,,,,,,,,,,,,,
NUF2,NUF2, NDC80 kinetochore complex component,,,,,,,,,,,,,,,,,,,,,
SPIC,Spi-C transcription factor,,,,,,,,,,,,,,,,,,,,,,
RSPH14,radial spoke head 14 homolog,,,,,,,,,,,,,,,,,,,,,,
SLC1A2,solute carrier family 1 member 2,,,,,,,,,,,,,,,,,,,,,,
MTA3,metastasis associated 1 family member 3,,,,,,,,,,,,,,,,,,,,,,
BCL11A,B-cell CLL/lymphoma 11A,,,,,,,,,,,,,,,,,,,,,,
BCDIN3D,BCDIN3 domain containing RNA methyltransferase,,,,,,,,,,,,,,,,,,,,,,
ZNF839,zinc finger protein 839,,,,,,,,,,,,,,,,,,,,,,
C1QTNF9B///C1QTNF9,C1q and tumor necrosis factor related protein 9B///C1q and tumor necrosis factor related protein 9,,,,,,,,,,,,,,,,,,,,,,
ARSD,arylsulfatase D,,,,,,,,,,,,,,,,,,,,,,
BTRC,beta-transducin repeat containing E3 ubiquitin protein ligase,,,,,,,,,,,,,,,,,,,,,,
PPP2R3C,protein phosphatase 2 regulatory subunit B''gamma,,,,,,,,,,,,,,,,,,,,,,
TTC37,tetratricopeptide repeat domain 37,,,,,,,,,,,,,,,,,,,,,,
LOC101927266///IFT122,intraflagellar transport protein 122 homolog///intraflagellar transport 122,,,,,,,,,,,,,,,,,,,,,,
NR0B1,nuclear receptor subfamily 0 group B member 1,,,,,,,,,,,,,,,,,,,,,,
MED20,mediator complex subunit 20,,,,,,,,,,,,,,,,,,,,,,
PDE8B,phosphodiesterase 8B,,,,,,,,,,,,,,,,,,,,,,
HIST1H2BO,histone cluster 1, H2bo,,,,,,,,,,,,,,,,,,,,,
PKNOX1,PBX/knotted 1 homeobox 1,,,,,,,,,,,,,,,,,,,,,,
LOC100505549,uncharacterized LOC100505549,,,,,,,,,,,,,,,,,,,,,,
ORMDL2,ORMDL sphingolipid biosynthesis regulator 2,,,,,,,,,,,,,,,,,,,,,,
ACSL1,acyl-CoA synthetase long-chain family member 1,,,,,,,,,,,,,,,,,,,,,,
POLB,DNA polymerase beta,,,,,,,,,,,,,,,,,,,,,,
ZBTB20,zinc finger and BTB domain containing 20,,,,,,,,,,,,,,,,,,,,,,
FPR3,formyl peptide receptor 3,,,,,,,,,,,,,,,,,,,,,,
SLC37A3,solute carrier family 37 member 3,,,,,,,,,,,,,,,,,,,,,,
RHOBTB3,Rho related BTB domain containing 3,,,,,,,,,,,,,,,,,,,,,,
UCHL1,ubiquitin C-terminal hydrolase L1,,,,,,,,,,,,,,,,,,,,,,
GFI1B,growth factor independent 1B transcriptional repressor,,,,,,,,,,,,,,,,,,,,,,
PPP4R4,protein phosphatase 4 regulatory subunit 4,,,,,,,,,,,,,,,,,,,,,,
BCRP3,breakpoint cluster region pseudogene 3,,,,,,,,,,,,,,,,,,,,,,
PCGF3,polycomb group ring finger 3,,,,,,,,,,,,,,,,,,,,,,
MANEA,mannosidase endo-alpha,,,,,,,,,,,,,,,,,,,,,,
IFT46,intraflagellar transport 46,,,,,,,,,,,,,,,,,,,,,,
PHC2,polyhomeotic homolog 2,,,,,,,,,,,,,,,,,,,,,,
MKKS,McKusick-Kaufman syndrome,,,,,,,,,,,,,,,,,,,,,,
ZCCHC10,zinc finger CCHC-type containing 10,,,,,,,,,,,,,,,,,,,,,,
SYPL1,synaptophysin like 1,,,,,,,,,,,,,,,,,,,,,,
GFM1,G elongation factor mitochondrial 1,,,,,,,,,,,,,,,,,,,,,,
FBXO10,F-box protein 10,,,,,,,,,,,,,,,,,,,,,,
GLRX3,glutaredoxin 3,,,,,,,,,,,,,,,,,,,,,,
GALNTL5,polypeptide N-acetylgalactosaminyltransferase-like 5,,,,,,,,,,,,,,,,,,,,,,
CREG2,cellular repressor of E1A stimulated genes 2,,,,,,,,,,,,,,,,,,,,,,
EMC1,ER membrane protein complex subunit 1,,,,,,,,,,,,,,,,,,,,,,
KIAA0391///PSMA6,KIAA0391///proteasome subunit alpha 6,,,,,,,,,,,,,,,,,,,,,,
SEC62,SEC62 homolog, preprotein translocation factor,,,,,,,,,,,,,,,,,,,,,
MFSD2A,major facilitator superfamily domain containing 2A,,,,,,,,,,,,,,,,,,,,,,
ECSCR,endothelial cell surface expressed chemotaxis and apoptosis regulator,,,,,,,,,,,,,,,,,,,,,,
SERTAD4,SERTA domain containing 4,,,,,,,,,,,,,,,,,,,,,,
PAPPA,pappalysin 1,,,,,,,,,,,,,,,,,,,,,,
SCYL2,SCY1 like pseudokinase 2,,,,,,,,,,,,,,,,,,,,,,
PPP1R37,protein phosphatase 1 regulatory subunit 37,,,,,,,,,,,,,,,,,,,,,,
AATBC,apoptosis associated transcript in bladder cancer,,,,,,,,,,,,,,,,,,,,,,
GDAP2,ganglioside induced differentiation associated protein 2,,,,,,,,,,,,,,,,,,,,,,
LOC102724017,uncharacterized LOC102724017,,,,,,,,,,,,,,,,,,,,,,
SNORD35B///RPS11,small nucleolar RNA, C/D box 35B///ribosomal protein S11,,,,,,,,,,,,,,,,,,,,,
MMAA,methylmalonic aciduria (cobalamin deficiency) cblA type,,,,,,,,,,,,,,,,,,,,,,
GNAT3,G protein subunit alpha transducin 3,,,,,,,,,,,,,,,,,,,,,,
ADGRF4,adhesion G protein-coupled receptor F4,,,,,,,,,,,,,,,,,,,,,,
TFG,TRK-fused gene,,,,,,,,,,,,,,,,,,,,,,
LOC285000,uncharacterized LOC285000,,,,,,,,,,,,,,,,,,,,,,
TACR2,tachykinin receptor 2,,,,,,,,,,,,,,,,,,,,,,
ADCY1,adenylate cyclase 1,,,,,,,,,,,,,,,,,,,,,,
JAM2,junctional adhesion molecule 2,,,,,,,,,,,,,,,,,,,,,,
CIAO1,cytosolic iron-sulfur assembly component 1,,,,,,,,,,,,,,,,,,,,,,
G3BP1,G3BP stress granule assembly factor 1,,,,,,,,,,,,,,,,,,,,,,
USP47,ubiquitin specific peptidase 47,,,,,,,,,,,,,,,,,,,,,,
ZNF836,zinc finger protein 836,,,,,,,,,,,,,,,,,,,,,,
CATX-1,uncharacterized LOC100506513,,,,,,,,,,,,,,,,,,,,,,
DPP10,dipeptidyl peptidase like 10,,,,,,,,,,,,,,,,,,,,,,
LOC286191,uncharacterized LOC286191,,,,,,,,,,,,,,,,,,,,,,
FRMD5,FERM domain containing 5,,,,,,,,,,,,,,,,,,,,,,
EDA,ectodysplasin A,,,,,,,,,,,,,,,,,,,,,,
NSUN3,NOP2/Sun RNA methyltransferase family member 3,,,,,,,,,,,,,,,,,,,,,,
NUDCD1,NudC domain containing 1,,,,,,,,,,,,,,,,,,,,,,
ACTG1///ACTB,actin gamma 1///actin beta,,,,,,,,,,,,,,,,,,,,,,
CLIP1,CAP-Gly domain containing linker protein 1,,,,,,,,,,,,,,,,,,,,,,
